TITLE     = "Surface"
VARIABLES = "X"
"cp"
ZONE T="Slice: Y=0.348333"
 STRANDID=2, SOLUTIONTIME=664.516175
 4.816499352E-01 -3.362869918E-01
 4.773869216E-01 -3.408093750E-01
 4.766247869E-01 -3.416663110E-01
 4.723618031E-01 -3.464660645E-01
 4.715996683E-01 -3.472863436E-01
 4.673366845E-01 -3.518673182E-01
 4.665745497E-01 -3.527209461E-01
 4.623115659E-01 -3.574990332E-01
 4.615494311E-01 -3.583821654E-01
 4.572864175E-01 -3.633299470E-01
 4.565242827E-01 -3.642036915E-01
 4.522612989E-01 -3.691002727E-01
 4.514991641E-01 -3.700535595E-01
 4.472361803E-01 -3.753829300E-01
 4.464740455E-01 -3.762535155E-01
 4.422110617E-01 -3.811197579E-01
 4.414489269E-01 -3.820505738E-01
 4.371859431E-01 -3.872624934E-01
 4.364238083E-01 -3.881728649E-01
 4.321607947E-01 -3.932770193E-01
 4.313986599E-01 -3.942013085E-01
 4.271356761E-01 -3.993762136E-01
 4.263735414E-01 -4.003390670E-01
 4.221105576E-01 -4.057230055E-01
 4.213484228E-01 -4.066464007E-01
 4.170854390E-01 -4.118052125E-01
 4.163233042E-01 -4.127818942E-01
 4.120602906E-01 -4.182519913E-01
 4.112981558E-01 -4.192637205E-01
 4.070351720E-01 -4.249313176E-01
 4.062730372E-01 -4.259204566E-01
 4.020100534E-01 -4.314621091E-01
 4.012479186E-01 -4.324354529E-01
 3.969849348E-01 -4.378814995E-01
 3.962228000E-01 -4.389285445E-01
 3.919597864E-01 -4.447848201E-01
 3.911976516E-01 -4.457513988E-01
 3.869346678E-01 -4.511540234E-01
 3.861725330E-01 -4.521262944E-01
 3.819095492E-01 -4.575721920E-01
 3.811474144E-01 -4.587000906E-01
 3.768844306E-01 -4.650098681E-01
 3.761222959E-01 -4.660985172E-01
 3.718592823E-01 -4.721977711E-01
 3.710971475E-01 -4.732215703E-01
 3.668341637E-01 -4.789586961E-01
 3.660720289E-01 -4.799595475E-01
 3.618090451E-01 -4.855616987E-01
 3.610469103E-01 -4.867737889E-01
 3.567839265E-01 -4.935526848E-01
 3.560217917E-01 -4.947135746E-01
 3.517588079E-01 -5.012064576E-01
 3.509966731E-01 -5.023757219E-01
 3.467336595E-01 -5.089103580E-01
 3.459715247E-01 -5.100714564E-01
 3.417085409E-01 -5.165719986E-01
 3.409464061E-01 -5.176215172E-01
 3.366834223E-01 -5.234980583E-01
 3.359212875E-01 -5.245770812E-01
 3.316583037E-01 -5.306162834E-01
 3.308961689E-01 -5.319020152E-01
 3.266331553E-01 -5.390925407E-01
 3.258710206E-01 -5.403477550E-01
 3.216080368E-01 -5.473734736E-01
 3.208459020E-01 -5.486139059E-01
 3.165829182E-01 -5.555568933E-01
 3.158207834E-01 -5.568064451E-01
 3.115577996E-01 -5.638006330E-01
 3.107956648E-01 -5.650760531E-01
 3.065326512E-01 -5.722146034E-01
 3.057705164E-01 -5.734698772E-01
 3.015075326E-01 -5.804957747E-01
 3.007453978E-01 -5.817364454E-01
 2.964824140E-01 -5.886803269E-01
 2.957202792E-01 -5.899073482E-01
 2.914572954E-01 -5.967749357E-01
 2.906951606E-01 -5.980470181E-01
 2.864321470E-01 -6.051658988E-01
 2.856700122E-01 -6.064951420E-01
 2.814070284E-01 -6.139330268E-01
 2.806448936E-01 -6.152198315E-01
 2.763819098E-01 -6.224200726E-01
 2.756197751E-01 -6.236508489E-01
 2.713567913E-01 -6.305376887E-01
 2.705946565E-01 -6.313131452E-01
 2.663316727E-01 -6.356541514E-01
 2.655695379E-01 -6.374223828E-01
 2.613065243E-01 -6.473084688E-01
 2.605443895E-01 -6.499872804E-01
 2.562814057E-01 -6.649805903E-01
 2.555192709E-01 -6.661321521E-01
 2.512562871E-01 -6.725839972E-01
 2.504941523E-01 -6.738367081E-01
 2.462311536E-01 -6.808615923E-01
 2.454690188E-01 -6.818131804E-01
 2.412060350E-01 -6.871472597E-01
 2.404439002E-01 -6.889550090E-01
 2.361809015E-01 -6.990693212E-01
 2.354187667E-01 -7.016355395E-01
 2.311557829E-01 -7.159875631E-01
 2.303936481E-01 -7.171444297E-01
 2.261306494E-01 -7.236121297E-01
 2.253685147E-01 -7.254486084E-01
 2.211055309E-01 -7.357161045E-01
 2.203433961E-01 -7.378489971E-01
 2.160803974E-01 -7.497820258E-01
 2.153182626E-01 -7.507293224E-01
 2.110552788E-01 -7.560552955E-01
 2.102931440E-01 -7.578707933E-01
 2.060301453E-01 -7.680373192E-01
 2.052680105E-01 -7.704600692E-01
 2.010050267E-01 -7.840039134E-01
 2.002428919E-01 -7.859258056E-01
 1.959798932E-01 -7.966701984E-01
 1.952177584E-01 -7.987150550E-01
 1.909547746E-01 -8.101578951E-01
 1.901926398E-01 -8.120884299E-01
 1.859296411E-01 -8.229101300E-01
 1.851675063E-01 -8.248866200E-01
 1.809045225E-01 -8.359410167E-01
 1.801423877E-01 -8.380433321E-01
 1.758794039E-01 -8.497921824E-01
 1.751172692E-01 -8.524930477E-01
 1.708542705E-01 -8.676212430E-01
 1.700921357E-01 -8.693237901E-01
 1.658291519E-01 -8.788578510E-01
 1.650670171E-01 -8.808156848E-01
 1.608040184E-01 -8.917551637E-01
 1.600418836E-01 -8.951418400E-01
 1.557788998E-01 -9.141051769E-01
 1.550167650E-01 -9.166824222E-01
 1.507537663E-01 -9.310991764E-01
 1.499916315E-01 -9.331344962E-01
 1.457286477E-01 -9.445264339E-01
 1.449665129E-01 -9.473044872E-01
 1.407035142E-01 -9.628642797E-01
 1.399413794E-01 -9.658991694E-01
 1.356783956E-01 -9.828648567E-01
 1.349162608E-01 -9.858404994E-01
 1.306532621E-01 -1.002503633E+00
 1.298911273E-01 -1.005286574E+00
 1.256281435E-01 -1.020857096E+00
 1.248660088E-01 -1.023705482E+00
 1.206030175E-01 -1.039653540E+00
 1.198408827E-01 -1.043360472E+00
 1.155778915E-01 -1.064098477E+00
 1.148157567E-01 -1.067936182E+00
 1.105527654E-01 -1.089411259E+00
 1.097906306E-01 -1.092992663E+00
 1.055276394E-01 -1.113032341E+00
 1.047655046E-01 -1.116855145E+00
 1.005025133E-01 -1.138258934E+00
 9.974037856E-02 -1.142063737E+00
 9.547738731E-02 -1.163360000E+00
 9.471525252E-02 -1.167045236E+00
 9.045226127E-02 -1.187670469E+00
 8.969012648E-02 -1.192929029E+00
 8.542713523E-02 -1.222357631E+00
 8.466500044E-02 -1.226976275E+00
 8.040200919E-02 -1.252830863E+00
 7.963987440E-02 -1.257518530E+00
 7.537688315E-02 -1.283760309E+00
 7.461474836E-02 -1.289811611E+00
 7.035175711E-02 -1.323680043E+00
 6.958962232E-02 -1.330051422E+00
 6.532663107E-02 -1.365711093E+00
 6.456449628E-02 -1.372075200E+00
 6.030150875E-02 -1.407698154E+00
 5.953937396E-02 -1.414782166E+00
 5.527638271E-02 -1.454435468E+00
 5.451424792E-02 -1.462198019E+00
 5.025125667E-02 -1.505650163E+00
 4.948912188E-02 -1.514685392E+00
 4.522613063E-02 -1.565263391E+00
 4.446399584E-02 -1.575047016E+00
 4.020100459E-02 -1.629819393E+00
 3.943886980E-02 -1.639368415E+00
 3.517587855E-02 -1.692834139E+00
 3.441374376E-02 -1.704069257E+00
 3.015075438E-02 -1.766977549E+00
 2.938861959E-02 -1.781684160E+00
 2.512562834E-02 -1.864030838E+00
 2.436349355E-02 -1.877923846E+00
 2.010050230E-02 -1.955738425E+00
 1.933836751E-02 -1.968856931E+00
 1.507537719E-02 -2.042357206E+00
 1.431324147E-02 -2.055609941E+00
 1.005025115E-02 -2.129936934E+00
 9.288115427E-03 -2.053979397E+00
 5.025125574E-03 -1.629121423E+00
 4.262989853E-03 -1.408054590E+00
 0.000000000E+00 -1.709301472E-01
 4.262989853E-03 7.063068151E-01
 5.025125574E-03 8.629997373E-01
 9.288115427E-03 9.748181105E-01
 1.005025115E-02 9.947462082E-01
 1.431324147E-02 9.441958666E-01
 1.507537719E-02 9.351440668E-01
 1.933836751E-02 8.650748134E-01
 2.010050230E-02 8.525362015E-01
 2.436349355E-02 7.870239019E-01
 2.512562834E-02 7.753055692E-01
 2.938861959E-02 7.189888358E-01
 3.015075438E-02 7.089175582E-01
 3.441374376E-02 6.575406790E-01
 3.517587855E-02 6.483535171E-01
 3.943886980E-02 6.022040248E-01
 4.020100459E-02 5.939520001E-01
 4.446399584E-02 5.540066361E-01
 4.522613063E-02 5.468647480E-01
 4.948912188E-02 5.114689469E-01
 5.025125667E-02 5.051406026E-01
 5.451424792E-02 4.729278088E-01
 5.527638271E-02 4.671683609E-01
 5.953937396E-02 4.381258786E-01
 6.030150875E-02 4.329337478E-01
 6.456449628E-02 4.072326720E-01
 6.532663107E-02 4.026378691E-01
 6.958962232E-02 3.798877001E-01
 7.035175711E-02 3.758204877E-01
 7.461474836E-02 3.543396890E-01
 7.537688315E-02 3.504996896E-01
 7.963987440E-02 3.295314610E-01
 8.040200919E-02 3.257840276E-01
 8.466500044E-02 3.067892492E-01
 8.542713523E-02 3.033942282E-01
 8.969012648E-02 2.876984179E-01
 9.045226127E-02 2.848925889E-01
 9.471525252E-02 2.674920857E-01
 9.547738731E-02 2.643814385E-01
 9.974037856E-02 2.490779012E-01
 1.005025133E-01 2.463427782E-01
 1.047655046E-01 2.324890643E-01
 1.055276394E-01 2.300120592E-01
 1.097906306E-01 2.172317207E-01
 1.105527654E-01 2.149469554E-01
 1.148157567E-01 2.037578076E-01
 1.155778915E-01 2.017594427E-01
 1.198408827E-01 1.916287839E-01
 1.206030175E-01 1.898165792E-01
 1.248660088E-01 1.783129126E-01
 1.256281435E-01 1.762586087E-01
 1.298911273E-01 1.654317379E-01
 1.306532621E-01 1.634937078E-01
 1.349162608E-01 1.540921628E-01
 1.356783956E-01 1.524128020E-01
 1.399413794E-01 1.440453529E-01
 1.407035142E-01 1.425491273E-01
 1.449665129E-01 1.345760077E-01
 1.457286477E-01 1.331520826E-01
 1.499916315E-01 1.234498918E-01
 1.507537663E-01 1.217157915E-01
 1.550167650E-01 1.139918193E-01
 1.557788998E-01 1.126093119E-01
 1.600418836E-01 1.091917679E-01
 1.608040184E-01 1.085844338E-01
 1.650670171E-01 1.004277468E-01
 1.658291519E-01 9.896835685E-02
 1.700921357E-01 9.022646397E-02
 1.708542705E-01 8.866403252E-02
 1.751172692E-01 8.469139040E-02
 1.758794039E-01 8.398377150E-02
 1.801423877E-01 7.752985507E-02
 1.809045225E-01 7.637472451E-02
 1.851675063E-01 7.048881054E-02
 1.859296411E-01 6.943256408E-02
 1.901926398E-01 6.427789479E-02
 1.909547746E-01 6.335823238E-02
 1.952177584E-01 5.842661858E-02
 1.959798932E-01 5.754963681E-02
 2.002428919E-01 5.238910019E-02
 2.010050267E-01 5.146510154E-02
 2.052680105E-01 5.040154979E-02
 2.060301453E-01 5.021005124E-02
 2.102931440E-01 4.569258541E-02
 2.110552788E-01 4.488790408E-02
 2.153182626E-01 3.647189587E-02
 2.160803974E-01 3.496938571E-02
 2.203433961E-01 3.306371719E-02
 2.211055309E-01 3.272369131E-02
 2.253685147E-01 2.898301743E-02
 2.261306494E-01 2.831299230E-02
 2.303936481E-01 2.200955339E-02
 2.311557829E-01 2.088124305E-02
 2.354187667E-01 2.353064530E-02
 2.361809015E-01 2.400185540E-02
 2.404439002E-01 2.153965272E-02
 2.412060350E-01 2.110059187E-02
 2.454690188E-01 1.425060630E-02
 2.462311536E-01 1.303012483E-02
 2.504941523E-01 8.476562798E-03
 2.512562871E-01 7.665880956E-03
 2.555192709E-01 2.905349713E-03
 2.562814057E-01 2.052341821E-03
 2.605443895E-01 7.769896649E-03
 2.613065243E-01 8.792327717E-03
 2.655695379E-01 7.697110064E-03
 2.663316727E-01 7.502710447E-03
 2.705946565E-01 2.037535160E-04
 2.713567913E-01 -1.101456117E-03
 2.756197751E-01 -4.608690273E-03
 2.763819098E-01 -5.235860124E-03
 2.806448936E-01 -7.997771725E-03
 2.814070284E-01 -8.491543122E-03
 2.856700122E-01 -1.065233443E-02
 2.864321470E-01 -1.103866193E-02
 2.906951606E-01 -1.336122025E-02
 2.914572954E-01 -1.377610303E-02
 2.957202792E-01 -1.622996666E-02
 2.964824140E-01 -1.666821353E-02
 3.007453978E-01 -1.877637394E-02
 3.015075326E-01 -1.915290579E-02
 3.057705164E-01 -2.096053772E-02
 3.065326512E-01 -2.128327079E-02
 3.107956648E-01 -2.282305621E-02
 3.115577996E-01 -2.309773676E-02
 3.158207834E-01 -2.452097833E-02
 3.165829182E-01 -2.477495745E-02
 3.208459020E-01 -2.601066604E-02
 3.216080368E-01 -2.623105422E-02
 3.258710206E-01 -2.727377973E-02
 3.266331553E-01 -2.745969780E-02
 3.308961689E-01 -2.839010209E-02
 3.316583037E-01 -2.855672687E-02
 3.359212875E-01 -3.075923957E-02
 3.366834223E-01 -3.115080856E-02
 3.409464061E-01 -3.296092153E-02
 3.417085409E-01 -3.328259289E-02
 3.459715247E-01 -3.396528214E-02
 3.467336595E-01 -3.408883139E-02
 3.509966731E-01 -3.456950188E-02
 3.517588079E-01 -3.465759009E-02
 3.560217917E-01 -3.514400125E-02
 3.567839265E-01 -3.523252532E-02
 3.610469103E-01 -3.540934622E-02
 3.618090451E-01 -3.543993458E-02
 3.660720289E-01 -3.722710907E-02
 3.668341637E-01 -3.754641488E-02
 3.710971475E-01 -3.842609376E-02
 3.718592823E-01 -3.858216479E-02
 3.761222959E-01 -3.874206170E-02
 3.768844306E-01 -3.876930103E-02
 3.811474144E-01 -3.904787078E-02
 3.819095492E-01 -3.909770027E-02
 3.861725330E-01 -4.061455652E-02
 3.869346678E-01 -4.088366777E-02
 3.911976516E-01 -4.153615609E-02
 3.919597864E-01 -4.165310785E-02
 3.962228000E-01 -4.190899432E-02
 3.969849348E-01 -4.195756093E-02
 4.012479186E-01 -4.305639490E-02
 4.020100534E-01 -4.325268790E-02
 4.062730372E-01 -4.324559122E-02
 4.070351720E-01 -4.324252531E-02
 4.112981558E-01 -4.311645776E-02
 4.120602906E-01 -4.309304431E-02
 4.163233042E-01 -4.378486425E-02
 4.170854390E-01 -4.390653595E-02
 4.213484228E-01 -4.409606382E-02
 4.221105576E-01 -4.413002729E-02
 4.263735414E-01 -4.404989257E-02
 4.271356761E-01 -4.403803125E-02
 4.313986599E-01 -4.447808489E-02
 4.321607947E-01 -4.455627128E-02
 4.364238083E-01 -4.452071339E-02
 4.371859431E-01 -4.451326653E-02
 4.414489269E-01 -4.472643882E-02
 4.422110617E-01 -4.476368427E-02
 4.464740455E-01 -4.514891282E-02
 4.472361803E-01 -4.521710426E-02
 4.514991641E-01 -4.467595741E-02
 4.522612989E-01 -4.458047450E-02
 4.565242827E-01 -4.474881291E-02
 4.572864175E-01 -4.477899894E-02
 4.615494311E-01 -4.448635876E-02
 4.623115659E-01 -4.443351552E-02
 4.665745497E-01 -4.472693056E-02
 4.673366845E-01 -4.477835819E-02
 4.715996683E-01 -4.476028308E-02
 4.723618031E-01 -4.475758970E-02
 4.766247869E-01 -4.463722557E-02
 4.773869216E-01 -4.461610690E-02
 4.816499352E-01 -4.471264407E-02
 4.824120700E-01 -4.472909495E-02
 4.866750538E-01 -4.482484236E-02
 4.874371886E-01 -4.484084621E-02
 4.917001724E-01 -4.427523166E-02
 4.924623072E-01 -4.417521134E-02
 4.967252910E-01 -4.406910017E-02
 4.974874258E-01 -4.405093566E-02
 5.017504096E-01 -4.354613274E-02
 5.025125742E-01 -4.345462844E-02
 5.067755580E-01 -4.322352633E-02
 5.075376630E-01 -4.318143055E-02
 5.118006468E-01 -4.333666712E-02
 5.125628114E-01 -4.336582124E-02
 5.168257952E-01 -4.299072176E-02
 5.175879598E-01 -4.292287305E-02
 5.218509436E-01 -4.262644053E-02
 5.226130486E-01 -4.257243872E-02
 5.268760324E-01 -4.232496768E-02
 5.276381969E-01 -4.228061438E-02
 5.319011807E-01 -4.176173732E-02
 5.326633453E-01 -4.166970402E-02
 5.369263291E-01 -4.127315059E-02
 5.376884341E-01 -4.120179638E-02
 5.419514179E-01 -4.087622836E-02
 5.427135825E-01 -4.081698507E-02
 5.469765663E-01 -4.040617868E-02
 5.477386713E-01 -4.033356905E-02
 5.520016551E-01 -3.997196630E-02
 5.527638197E-01 -3.990741074E-02
 5.570268035E-01 -3.949624300E-02
 5.577889681E-01 -3.942145035E-02
 5.620519519E-01 -3.871133924E-02
 5.628140569E-01 -3.858603537E-02
 5.670770407E-01 -3.812726587E-02
 5.678392053E-01 -3.804502636E-02
 5.721021891E-01 -3.778418154E-02
 5.728642941E-01 -3.773590550E-02
 5.771272779E-01 -3.729273006E-02
 5.778894424E-01 -3.721407056E-02
 5.821524262E-01 -3.652115166E-02
 5.829145908E-01 -3.639789671E-02
 5.871775746E-01 -3.584645689E-02
 5.879396796E-01 -3.574651480E-02
 5.922026634E-01 -3.505159914E-02
 5.929648280E-01 -3.492760658E-02
 5.972278118E-01 -3.435102850E-02
 5.979899764E-01 -3.424807638E-02
 6.022529602E-01 -3.389650211E-02
 6.030150652E-01 -3.383292258E-02
 6.072780490E-01 -3.345414624E-02
 6.080402136E-01 -3.338740766E-02
 6.123031974E-01 -3.238034993E-02
 6.130653024E-01 -3.220035136E-02
 6.173282862E-01 -3.145807981E-02
 6.180904508E-01 -3.132448718E-02
 6.223534346E-01 -3.067263961E-02
 6.231155992E-01 -3.055642545E-02
 6.273785830E-01 -2.990368381E-02
 6.281406879E-01 -2.978682145E-02
 6.324036717E-01 -2.907537669E-02
 6.331658363E-01 -2.894788235E-02
 6.374288201E-01 -2.813361213E-02
 6.381909251E-01 -2.798873559E-02
 6.424539089E-01 -2.743809298E-02
 6.432160735E-01 -2.733866312E-02
 6.474790573E-01 -2.642751113E-02
 6.482412219E-01 -2.626572922E-02
 6.525042057E-01 -2.571179532E-02
 6.532663107E-01 -2.561300993E-02
 6.575292945E-01 -2.464572527E-02
 6.582914591E-01 -2.447117306E-02
 6.625544429E-01 -2.368496172E-02
 6.633166075E-01 -2.354492806E-02
 6.675795913E-01 -2.271351777E-02
 6.683416963E-01 -2.256449126E-02
 6.726046801E-01 -2.155625634E-02
 6.733668447E-01 -2.137600258E-02
 6.776298285E-01 -2.033513598E-02
 6.783919334E-01 -2.014982514E-02
 6.826549172E-01 -1.939972863E-02
 6.834170818E-01 -1.926434413E-02
 6.876800656E-01 -1.835444383E-02
 6.884422302E-01 -1.819204539E-02
 6.927052140E-01 -1.738868095E-02
 6.934673190E-01 -1.724484563E-02
 6.977303028E-01 -1.630708948E-02
 6.984924674E-01 -1.613941602E-02
 7.027554512E-01 -1.503469143E-02
 7.035176158E-01 -1.483711042E-02
 7.077805996E-01 -1.376939751E-02
 7.085427046E-01 -1.357772388E-02
 7.128056884E-01 -1.264823042E-02
 7.135678530E-01 -1.248205546E-02
 7.178308368E-01 -1.138970349E-02
 7.185929418E-01 -1.119477022E-02
 7.228559256E-01 -1.032064110E-02
 7.236180902E-01 -1.016447786E-02
 7.278810740E-01 -9.172202088E-03
 7.286432385E-01 -8.995474316E-03
 7.329062223E-01 -7.798010018E-03
 7.336683273E-01 -7.582863327E-03
 7.379313111E-01 -6.500103977E-03
 7.386934757E-01 -6.307261530E-03
 7.429564595E-01 -5.119448993E-03
 7.437185645E-01 -4.906223621E-03
 7.479815483E-01 -3.664529650E-03
 7.487437129E-01 -3.442706307E-03
 7.530066967E-01 -2.174557652E-03
