TITLE     = "Surface"
VARIABLES = "X"
"cp"
ZONE T="Slice: Y=0.518333"
 STRANDID=2, SOLUTIONTIME=664.516175
 4.774790406E-01 -3.178994656E-01
 4.773869216E-01 -3.179922402E-01
 4.724539220E-01 -3.232648373E-01
 4.723618031E-01 -3.233635724E-01
 4.674288034E-01 -3.284090757E-01
 4.673366845E-01 -3.285031319E-01
 4.624036849E-01 -3.337496817E-01
 4.623115659E-01 -3.338478208E-01
 4.573785365E-01 -3.392946124E-01
 4.572864175E-01 -3.393965065E-01
 4.523534179E-01 -3.447813392E-01
 4.522612989E-01 -3.448822498E-01
 4.473282993E-01 -3.507619798E-01
 4.472361803E-01 -3.508719504E-01
 4.423031807E-01 -3.562484384E-01
 4.422110617E-01 -3.563486338E-01
 4.372780621E-01 -3.620915115E-01
 4.371859431E-01 -3.621989191E-01
 4.322529137E-01 -3.678238690E-01
 4.321607947E-01 -3.679292798E-01
 4.272277951E-01 -3.736397624E-01
 4.271356761E-01 -3.737466037E-01
 4.222026765E-01 -3.796918392E-01
 4.221105576E-01 -3.798030615E-01
 4.171775579E-01 -3.855293095E-01
 4.170854390E-01 -3.856359422E-01
 4.121524096E-01 -3.916713893E-01
 4.120602906E-01 -3.917843401E-01
 4.071272910E-01 -3.980528116E-01
 4.070351720E-01 -3.981700838E-01
 4.021021724E-01 -4.043112099E-01
 4.020100534E-01 -4.044262469E-01
 3.970770538E-01 -4.104418159E-01
 3.969849348E-01 -4.105543196E-01
 3.920519054E-01 -4.170374572E-01
 3.919597864E-01 -4.171587229E-01
 3.870267868E-01 -4.231621921E-01
 3.869346678E-01 -4.232740402E-01
 3.820016682E-01 -4.292891622E-01
 3.819095492E-01 -4.294018447E-01
 3.769765496E-01 -4.364097118E-01
 3.768844306E-01 -4.365406036E-01
 3.719514012E-01 -4.433083832E-01
 3.718592823E-01 -4.434350133E-01
 3.669262826E-01 -4.497950673E-01
 3.668341637E-01 -4.499142170E-01
 3.619011641E-01 -4.561193883E-01
 3.618090451E-01 -4.562354088E-01
 3.568760455E-01 -4.637803435E-01
 3.567839265E-01 -4.639213979E-01
 3.518509269E-01 -4.711487293E-01
 3.517588079E-01 -4.712837338E-01
 3.468257785E-01 -4.785679877E-01
 3.467336595E-01 -4.787039757E-01
 3.418006599E-01 -4.859452546E-01
 3.417085409E-01 -4.860806167E-01
 3.367755413E-01 -4.926126897E-01
 3.366834223E-01 -4.927348197E-01
 3.317504227E-01 -4.994346201E-01
 3.316583037E-01 -4.995599985E-01
 3.267252743E-01 -5.075788498E-01
 3.266331553E-01 -5.077285767E-01
 3.217001557E-01 -5.155568719E-01
 3.216080368E-01 -5.157032609E-01
 3.166750371E-01 -5.234397054E-01
 3.165829182E-01 -5.235843658E-01
 3.116499186E-01 -5.313794017E-01
 3.115577996E-01 -5.315251350E-01
 3.066247702E-01 -5.394850969E-01
 3.065326512E-01 -5.396339297E-01
 3.015996516E-01 -5.474662185E-01
 3.015075326E-01 -5.476126671E-01
 2.965745330E-01 -5.553516746E-01
 2.964824140E-01 -5.554963350E-01
 2.915494144E-01 -5.631480813E-01
 2.914572954E-01 -5.632911325E-01
 2.865242660E-01 -5.712305903E-01
 2.864321470E-01 -5.713790059E-01
 2.814991474E-01 -5.796849132E-01
 2.814070284E-01 -5.798401237E-01
 2.764740288E-01 -5.878704190E-01
 2.763819098E-01 -5.880205035E-01
 2.714489102E-01 -5.956864357E-01
 2.713567913E-01 -5.958297253E-01
 2.664237916E-01 -6.005579233E-01
 2.663316727E-01 -6.006462574E-01
 2.613986433E-01 -6.117383838E-01
 2.613065243E-01 -6.119454503E-01
 2.563735247E-01 -6.289187670E-01
 2.562814057E-01 -6.292361021E-01
 2.513484061E-01 -6.363959908E-01
 2.512562871E-01 -6.365299821E-01
 2.463232875E-01 -6.443392038E-01
 2.462311536E-01 -6.444853544E-01
 2.412981689E-01 -6.503426433E-01
 2.412060350E-01 -6.504523754E-01
 2.362730354E-01 -6.617847681E-01
 2.361809015E-01 -6.619966626E-01
 2.312479168E-01 -6.782306433E-01
 2.311557829E-01 -6.785339117E-01
 2.262227833E-01 -6.857108474E-01
 2.261306494E-01 -6.858448386E-01
 2.211976647E-01 -6.973459721E-01
 2.211055309E-01 -6.975606680E-01
 2.161725312E-01 -7.109804749E-01
 2.160803974E-01 -7.112311721E-01
 2.111474127E-01 -7.170628309E-01
 2.110552788E-01 -7.171722054E-01
 2.061222792E-01 -7.285310626E-01
 2.060301453E-01 -7.287437916E-01
 2.010971606E-01 -7.440181971E-01
 2.010050267E-01 -7.443034053E-01
 1.960720271E-01 -7.563346624E-01
 1.959798932E-01 -7.565591931E-01
 1.910469085E-01 -7.693918943E-01
 1.909547746E-01 -7.696315646E-01
 1.860217750E-01 -7.817147374E-01
 1.859296411E-01 -7.819412351E-01
 1.809966564E-01 -7.943074703E-01
 1.809045225E-01 -7.945384979E-01
 1.759715378E-01 -8.076922894E-01
 1.758794039E-01 -8.079376817E-01
 1.709464043E-01 -8.249313831E-01
 1.708542705E-01 -8.252491951E-01
 1.659212857E-01 -8.358250260E-01
 1.658291519E-01 -8.360230327E-01
 1.608961523E-01 -8.482409120E-01
 1.608040184E-01 -8.484687209E-01
 1.558710337E-01 -8.697996736E-01
 1.557788998E-01 -8.701986670E-01
 1.508459002E-01 -8.863145709E-01
 1.507537663E-01 -8.866158724E-01
 1.458207816E-01 -8.993042707E-01
 1.457286477E-01 -8.995410204E-01
 1.407956481E-01 -9.169111848E-01
 1.407035142E-01 -9.172366261E-01
 1.357705295E-01 -9.362416267E-01
 1.356783956E-01 -9.365961552E-01
 1.307453960E-01 -9.551868439E-01
 1.306532621E-01 -9.555348158E-01
 1.257202774E-01 -9.728922248E-01
 1.256281435E-01 -9.732162952E-01
 1.206951439E-01 -9.909433722E-01
 1.206030175E-01 -9.912751913E-01
 1.156700179E-01 -1.014467120E+00
 1.155778915E-01 -1.014900088E+00
 1.106448919E-01 -1.038865447E+00
 1.105527654E-01 -1.039313555E+00
 1.056197658E-01 -1.061637163E+00
 1.055276394E-01 -1.062054276E+00
 1.005946398E-01 -1.085852146E+00
 1.005025133E-01 -1.086297154E+00
 9.556951374E-02 -1.109920979E+00
 9.547738731E-02 -1.110362768E+00
 9.054438770E-02 -1.133166075E+00
 9.045226127E-02 -1.133592367E+00
 8.551926166E-02 -1.166342735E+00
 8.542713523E-02 -1.166954875E+00
 8.049413562E-02 -1.195562959E+00
 8.040200919E-02 -1.196097851E+00
 7.546900958E-02 -1.225046992E+00
 7.537688315E-02 -1.225588441E+00
 7.044388354E-02 -1.263050318E+00
 7.035175711E-02 -1.263750672E+00
 6.541875750E-02 -1.303176165E+00
 6.532663107E-02 -1.303913116E+00
 6.039363518E-02 -1.343152761E+00
 6.030150875E-02 -1.343886495E+00
 5.536850914E-02 -1.387443066E+00
 5.527638271E-02 -1.388257504E+00
 5.034338310E-02 -1.435861230E+00
 5.025125667E-02 -1.436751485E+00
 4.531825706E-02 -1.492123127E+00
 4.522613063E-02 -1.493158698E+00
 4.029313102E-02 -1.552865624E+00
 4.020100459E-02 -1.553982258E+00
 3.526800498E-02 -1.611744285E+00
 3.517587855E-02 -1.612824798E+00
 3.024288267E-02 -1.680589795E+00
 3.015075438E-02 -1.681857586E+00
 2.521775663E-02 -1.770605803E+00
 2.512562834E-02 -1.772266150E+00
 2.019263059E-02 -1.854272485E+00
 2.010050230E-02 -1.855807662E+00
 1.516750455E-02 -1.930770516E+00
 1.507537719E-02 -1.932175040E+00
 1.014237851E-02 -2.003980398E+00
 1.005025115E-02 -2.005327702E+00
 5.117253400E-03 -1.514558315E+00
 5.025125574E-03 -1.505392075E+00
 9.212775331E-05 -1.192794964E-01
 0.000000000E+00 -9.337190539E-02
 9.212775331E-05 -7.550100982E-02
 5.025125574E-03 8.799890876E-01
 5.117253400E-03 8.819370866E-01
 1.005025115E-02 9.856302142E-01
 1.014237851E-02 9.844058156E-01
 1.507537719E-02 9.186311364E-01
 1.516750455E-02 9.170302749E-01
 2.010050230E-02 8.311974406E-01
 2.019263059E-02 8.297367096E-01
 2.512562834E-02 7.514632940E-01
 2.521775663E-02 7.502253652E-01
 3.015075438E-02 6.839107275E-01
 3.024288267E-02 6.827875972E-01
 3.517587855E-02 6.226298809E-01
 3.526800498E-02 6.216253042E-01
 4.020100459E-02 5.678276420E-01
 4.029313102E-02 5.669624805E-01
 4.522613063E-02 5.206338167E-01
 4.531825706E-02 5.198699832E-01
 5.025125667E-02 4.789699316E-01
 5.034338310E-02 4.782758355E-01
 5.527638271E-02 4.411100447E-01
 5.536850914E-02 4.404856265E-01
 6.030150875E-02 4.070539773E-01
 6.039363518E-02 4.065024853E-01
 6.532663107E-02 3.769749105E-01
 6.541875750E-02 3.764882088E-01
 7.035175711E-02 3.504314423E-01
 7.044388354E-02 3.499723971E-01
 7.537688315E-02 3.253996670E-01
 7.546900958E-02 3.249506652E-01
 8.040200919E-02 3.009239733E-01
 8.049413562E-02 3.005180359E-01
 8.542713523E-02 2.787887454E-01
 8.551926166E-02 2.784554958E-01
 9.045226127E-02 2.606094778E-01
 9.054438770E-02 2.602376044E-01
 9.547738731E-02 2.403273284E-01
 9.556951374E-02 2.400012910E-01
 1.005025133E-01 2.225644588E-01
 1.005946398E-01 2.222699374E-01
 1.055276394E-01 2.064960897E-01
 1.056197658E-01 2.062246054E-01
 1.105527654E-01 1.916824281E-01
 1.106448919E-01 1.914458871E-01
 1.155778915E-01 1.788168103E-01
 1.156700179E-01 1.786032170E-01
 1.206030175E-01 1.671405435E-01
 1.206951439E-01 1.668960303E-01
 1.256281435E-01 1.538456529E-01
 1.257202774E-01 1.536160558E-01
 1.306532621E-01 1.412878186E-01
 1.307453960E-01 1.410891861E-01
 1.356783956E-01 1.304837763E-01
 1.357705295E-01 1.303078681E-01
 1.407035142E-01 1.208695173E-01
 1.407956481E-01 1.207015514E-01
 1.457286477E-01 1.117490530E-01
 1.458207816E-01 1.115429476E-01
 1.507537663E-01 1.004836336E-01
 1.508459002E-01 1.003209576E-01
 1.557788998E-01 9.161465615E-02
 1.558710337E-01 9.154633433E-02
 1.608040184E-01 8.792243153E-02
 1.608961523E-01 8.774976432E-02
 1.658291519E-01 7.848470658E-02
 1.659212857E-01 7.829882950E-02
 1.708542705E-01 6.836102903E-02
 1.709464043E-01 6.827995181E-02
 1.758794039E-01 6.395950913E-02
 1.759715378E-01 6.382396072E-02
 1.809045225E-01 5.655026808E-02
 1.809966564E-01 5.642665923E-02
 1.859296411E-01 4.978425428E-02
 1.860217750E-01 4.967631772E-02
 1.909547746E-01 4.393482208E-02
 1.910469085E-01 4.383224994E-02
 1.959798932E-01 3.835452721E-02
 1.960720271E-01 3.824669123E-02
 2.010050267E-01 3.246236220E-02
 2.010971606E-01 3.244354576E-02
 2.060301453E-01 3.143123537E-02
 2.061222792E-01 3.133703396E-02
 2.110552788E-01 2.632941306E-02
 2.111474127E-01 2.614989504E-02
 2.160803974E-01 1.654876210E-02
 2.161725312E-01 1.651168801E-02
 2.211055309E-01 1.452378836E-02
 2.211976647E-01 1.444654260E-02
 2.261306494E-01 1.030515693E-02
 2.262227833E-01 1.017144229E-02
 2.311557829E-01 3.004800063E-03
 2.312479168E-01 3.066506004E-03
 2.361809015E-01 6.354660727E-03
 2.362730354E-01 6.304958835E-03
 2.412060350E-01 3.662398318E-03
 2.412981689E-01 3.516509663E-03
 2.462311536E-01 -4.260019865E-03
 2.463232875E-01 -4.355672747E-03
 2.512562871E-01 -9.461552836E-03
 2.513484061E-01 -9.561846964E-03
 2.562814057E-01 -1.494071539E-02
 2.563735247E-01 -1.481253933E-02
 2.613065243E-01 -7.945316844E-03
 2.613986433E-01 -7.965520956E-03
 2.663316727E-01 -9.038030170E-03
 2.664237916E-01 -9.193828329E-03
 2.713567913E-01 -1.753801294E-02
 2.714489102E-01 -1.761123352E-02
 2.763819098E-01 -2.153083123E-02
 2.764740288E-01 -2.158787847E-02
 2.814070284E-01 -2.464049682E-02
 2.814991474E-01 -2.468454652E-02
 2.864321470E-01 -2.704169229E-02
 2.865242660E-01 -2.708930150E-02
 2.914572954E-01 -2.963389084E-02
 2.915494144E-01 -2.968438342E-02
 2.964824140E-01 -3.238419816E-02
 2.965745330E-01 -3.242724389E-02
 3.015075326E-01 -3.472788259E-02
 3.015996516E-01 -3.476443142E-02
 3.065326512E-01 -3.671678901E-02
 3.066247702E-01 -3.674753383E-02
 3.115577996E-01 -3.838785738E-02
 3.116499186E-01 -3.841613606E-02
 3.165829182E-01 -3.992598876E-02
 3.166750371E-01 -3.995027393E-02
 3.216080368E-01 -4.124512151E-02
 3.217001557E-01 -4.126521572E-02
 3.266331553E-01 -4.233670980E-02
 3.267252743E-01 -4.235434905E-02
 3.316583037E-01 -4.330115765E-02
 3.317504227E-01 -4.334659874E-02
 3.366834223E-01 -4.575883970E-02
 3.367755413E-01 -4.579585046E-02
 3.417085409E-01 -4.776705429E-02
 3.418006599E-01 -4.777959734E-02
 3.467336595E-01 -4.846196249E-02
 3.468257785E-01 -4.847012460E-02
 3.517588079E-01 -4.892220348E-02
 3.518509269E-01 -4.893054068E-02
 3.567839265E-01 -4.938726500E-02
 3.568760455E-01 -4.938891158E-02
 3.618090451E-01 -4.946616292E-02
 3.619011641E-01 -4.950284958E-02
 3.668341637E-01 -5.146458000E-02
 3.669262826E-01 -5.148175359E-02
 3.718592823E-01 -5.238812044E-02
 3.719514012E-01 -5.238959938E-02
 3.768844306E-01 -5.246064439E-02
 3.769765496E-01 -5.246460438E-02
 3.819095492E-01 -5.267850682E-02
 3.820016682E-01 -5.270951614E-02
 3.869346678E-01 -5.435019732E-02
 3.870267868E-01 -5.436258763E-02
 3.919597864E-01 -5.503553152E-02
 3.920519054E-01 -5.503915623E-02
 3.969849348E-01 -5.524948612E-02
 3.970770538E-01 -5.527148023E-02
 4.020100534E-01 -5.644643679E-02
 4.021021724E-01 -5.644471943E-02
 4.070351720E-01 -5.633484945E-02
 4.071272910E-01 -5.633041635E-02
 4.120602906E-01 -5.608895794E-02
 4.121524096E-01 -5.610224605E-02
 4.170854390E-01 -5.679822341E-02
 4.171775579E-01 -5.680076778E-02
 4.221105576E-01 -5.694428459E-02
 4.222026765E-01 -5.694100261E-02
 4.271356761E-01 -5.677773058E-02
 4.272277951E-01 -5.678576231E-02
 4.321607947E-01 -5.721060187E-02
 4.322529137E-01 -5.720840022E-02
 4.371859431E-01 -5.708162487E-02
 4.372780621E-01 -5.708475783E-02
 4.422110617E-01 -5.724586546E-02
 4.423031807E-01 -5.725282058E-02
 4.472361803E-01 -5.762562156E-02
 4.473282993E-01 -5.761250108E-02
 4.522612989E-01 -5.691529438E-02
 4.523534179E-01 -5.691765994E-02
 4.572864175E-01 -5.704011768E-02
 4.573785365E-01 -5.703248829E-02
 4.623115659E-01 -5.662217364E-02
 4.624036849E-01 -5.662722141E-02
 4.673366845E-01 -5.688805878E-02
 4.674288034E-01 -5.688646436E-02
 4.723618031E-01 -5.680839717E-02
 4.724539220E-01 -5.680463091E-02
 4.773869216E-01 -5.660367385E-02
 4.774790406E-01 -5.660464242E-02
 4.824120700E-01 -5.664960295E-02
 4.825041890E-01 -5.665049329E-02
 4.874371886E-01 -5.669230968E-02
 4.875293076E-01 -5.667897314E-02
 4.924623072E-01 -5.597528815E-02
 4.925544262E-01 -5.597195029E-02
 4.974874258E-01 -5.579382554E-02
 4.975795448E-01 -5.578188971E-02
 5.025125742E-01 -5.513465777E-02
 5.026047230E-01 -5.512861907E-02
 5.075376630E-01 -5.479823425E-02
 5.076298118E-01 -5.480062217E-02
 5.125628114E-01 -5.494230613E-02
 5.126549602E-01 -5.493332073E-02
 5.175879598E-01 -5.444148928E-02
 5.176801085E-01 -5.443416163E-02
 5.226130486E-01 -5.403673276E-02
 5.227051973E-01 -5.403047055E-02
 5.276381969E-01 -5.369880795E-02
 5.277303457E-01 -5.368674174E-02
 5.326633453E-01 -5.304162577E-02
 5.327554941E-01 -5.303220451E-02
 5.376884341E-01 -5.252391100E-02
 5.377805829E-01 -5.251603201E-02
 5.427135825E-01 -5.208625272E-02
 5.428057313E-01 -5.207657814E-02
 5.477386713E-01 -5.156700313E-02
 5.478308201E-01 -5.155846477E-02
 5.527638197E-01 -5.109795928E-02
 5.528559685E-01 -5.108831078E-02
 5.577889681E-01 -5.056537688E-02
 5.578811169E-01 -5.054927990E-02
 5.628140569E-01 -4.970262945E-02
 5.629062057E-01 -4.969206080E-02
 5.678392053E-01 -4.911857098E-02
 5.679313540E-01 -4.911226034E-02
 5.728642941E-01 -4.876409844E-02
 5.729564428E-01 -4.875382036E-02
 5.778894424E-01 -4.821460694E-02
 5.779815912E-01 -4.819903895E-02
 5.829145908E-01 -4.736096412E-02
 5.830067396E-01 -4.734843969E-02
 5.879396796E-01 -4.667109251E-02
 5.880318284E-01 -4.665544257E-02
 5.929648280E-01 -4.582433775E-02
 5.930569768E-01 -4.581130669E-02
 5.979899764E-01 -4.510859400E-02
 5.980821252E-01 -4.510045424E-02
 6.030150652E-01 -4.466078058E-02
 6.031072140E-01 -4.465200379E-02
 6.080402136E-01 -4.419470206E-02
 6.081323624E-01 -4.417242855E-02
 6.130653024E-01 -4.297233745E-02
 6.131574512E-01 -4.295577481E-02
 6.180904508E-01 -4.206645116E-02
 6.181825995E-01 -4.205182567E-02
 6.231155992E-01 -4.127265140E-02
 6.232077479E-01 -4.125808552E-02
 6.281406879E-01 -4.047193378E-02
 6.282328367E-01 -4.045606032E-02
 6.331658363E-01 -3.961005434E-02
 6.332579851E-01 -3.959201649E-02
 6.381909251E-01 -3.862910345E-02
 6.382830739E-01 -3.861676902E-02
 6.432160735E-01 -3.794874623E-02
 6.433082223E-01 -3.792857379E-02
 6.482412219E-01 -3.685962036E-02
 6.483333707E-01 -3.684726357E-02
 6.532663107E-01 -3.618531674E-02
 6.533584595E-01 -3.616398573E-02
 6.582914591E-01 -3.501173109E-02
 6.583836079E-01 -3.499428183E-02
 6.633166075E-01 -3.406652808E-02
 6.634087563E-01 -3.404819593E-02
 6.683416963E-01 -3.305744007E-02
 6.684338450E-01 -3.303520381E-02
 6.733668447E-01 -3.185220808E-02
 6.734589934E-01 -3.182935342E-02
 6.783919334E-01 -3.060683608E-02
 6.784840822E-01 -3.059022501E-02
 6.834170818E-01 -2.969353460E-02
 6.835092306E-01 -2.967345528E-02
 6.884422302E-01 -2.860294469E-02
 6.885343790E-01 -2.858523838E-02
 6.934673190E-01 -2.763119712E-02
 6.935594678E-01 -2.761053294E-02
 6.984924674E-01 -2.650765330E-02
 6.985846162E-01 -2.648341842E-02
 7.035176158E-01 -2.518437058E-02
 7.036097646E-01 -2.516091429E-02
 7.085427046E-01 -2.389903739E-02
 7.086348534E-01 -2.387854271E-02
 7.135678530E-01 -2.278801240E-02
 7.136600018E-01 -2.276404947E-02
 7.185929418E-01 -2.147453837E-02
 7.186850905E-01 -2.145524696E-02
 7.236180902E-01 -2.043022029E-02
 7.237102389E-01 -2.040845156E-02
 7.286432385E-01 -1.924455352E-02
 7.287353873E-01 -1.921829768E-02
 7.336683273E-01 -1.780613884E-02
 7.337604761E-01 -1.778230257E-02
 7.386934757E-01 -1.651281305E-02
 7.387856245E-01 -1.648677513E-02
 7.437185645E-01 -1.508203149E-02
 7.438107133E-01 -1.505475864E-02
 7.487437129E-01 -1.360317506E-02
