TITLE     = "Surface"
VARIABLES = "X"
"cp"
ZONE T="Slice: Y=0.688333"
 STRANDID=2, SOLUTIONTIME=664.516175
 4.783333540E-01 -2.815649807E-01
 4.773869216E-01 -2.824216187E-01
 4.733082354E-01 -2.863574028E-01
 4.723618031E-01 -2.872756720E-01
 4.682831168E-01 -2.910283804E-01
 4.673366845E-01 -2.919072807E-01
 4.632579982E-01 -2.958257794E-01
 4.623115659E-01 -2.967378199E-01
 4.582328498E-01 -3.008463681E-01
 4.572864175E-01 -3.017975390E-01
 4.532077312E-01 -3.058629334E-01
 4.522612989E-01 -3.068036735E-01
 4.481826127E-01 -3.112131059E-01
 4.472361803E-01 -3.122444749E-01
 4.431574941E-01 -3.162655830E-01
 4.422110617E-01 -3.172077835E-01
 4.381323755E-01 -3.215426207E-01
 4.371859431E-01 -3.225472569E-01
 4.331072271E-01 -3.268144429E-01
 4.321607947E-01 -3.278009295E-01
 4.280821085E-01 -3.321214616E-01
 4.271356761E-01 -3.331235349E-01
 4.230569899E-01 -3.375821710E-01
 4.221105576E-01 -3.386266530E-01
 4.180318713E-01 -3.429472446E-01
 4.170854390E-01 -3.439592421E-01
 4.130067229E-01 -3.485246599E-01
 4.120602906E-01 -3.495843112E-01
 4.079816043E-01 -3.543552160E-01
 4.070351720E-01 -3.554594815E-01
 4.029564857E-01 -3.601682484E-01
 4.020100534E-01 -3.612567782E-01
 3.979313672E-01 -3.658044636E-01
 3.969849348E-01 -3.668609560E-01
 3.929062188E-01 -3.717430532E-01
 3.919597864E-01 -3.728874624E-01
 3.878811002E-01 -3.774392605E-01
 3.869346678E-01 -3.785028160E-01
 3.828559816E-01 -3.830612898E-01
 3.819095492E-01 -3.841208220E-01
 3.778308630E-01 -3.894601166E-01
 3.768844306E-01 -3.907023668E-01
 3.728057146E-01 -3.958885968E-01
 3.718592823E-01 -3.970890045E-01
 3.677805960E-01 -4.019608200E-01
 3.668341637E-01 -4.030891061E-01
 3.627554774E-01 -4.078132212E-01
 3.618090451E-01 -4.089095294E-01
 3.577303588E-01 -4.146887362E-01
 3.567839265E-01 -4.160325825E-01
 3.527052402E-01 -4.215417206E-01
 3.517588079E-01 -4.228293002E-01
 3.476800919E-01 -4.283909202E-01
 3.467336595E-01 -4.296912849E-01
 3.426549733E-01 -4.352486134E-01
 3.417085409E-01 -4.365425110E-01
 3.376298547E-01 -4.415511787E-01
 3.366834223E-01 -4.427135587E-01
 3.326047361E-01 -4.478242993E-01
 3.316583037E-01 -4.490134418E-01
 3.275795877E-01 -4.551636577E-01
 3.266331553E-01 -4.565964937E-01
 3.225544691E-01 -4.626164436E-01
 3.216080368E-01 -4.640153646E-01
 3.175293505E-01 -4.699671865E-01
 3.165829182E-01 -4.713501930E-01
 3.125042319E-01 -4.773495495E-01
 3.115577996E-01 -4.787436426E-01
 3.074790835E-01 -4.848766923E-01
 3.065326512E-01 -4.863019288E-01
 3.024539649E-01 -4.923325181E-01
 3.015075326E-01 -4.937342405E-01
 2.974288464E-01 -4.996900856E-01
 2.964824140E-01 -5.010746121E-01
 2.924037278E-01 -5.069599748E-01
 2.914572954E-01 -5.083282590E-01
 2.873785794E-01 -5.144454837E-01
 2.864321470E-01 -5.158680081E-01
 2.823534608E-01 -5.222815275E-01
 2.814070284E-01 -5.237732530E-01
 2.773283422E-01 -5.299590826E-01
 2.763819098E-01 -5.313981771E-01
 2.723032236E-01 -5.372827649E-01
 2.713567913E-01 -5.386520028E-01
 2.672781050E-01 -5.421309471E-01
 2.663316727E-01 -5.429424047E-01
 2.622529566E-01 -5.515754223E-01
 2.613065243E-01 -5.535827875E-01
 2.572278380E-01 -5.670472980E-01
 2.562814057E-01 -5.701732039E-01
 2.522027194E-01 -5.756787658E-01
 2.512562871E-01 -5.769550800E-01
 2.471775860E-01 -5.829963088E-01
 2.462311536E-01 -5.843918324E-01
 2.421524674E-01 -5.888288021E-01
 2.412060350E-01 -5.898538232E-01
 2.371273339E-01 -5.986707807E-01
 2.361809015E-01 -6.007229090E-01
 2.321022153E-01 -6.135398746E-01
 2.311557829E-01 -6.165255904E-01
 2.270770818E-01 -6.219974756E-01
 2.261306494E-01 -6.232752204E-01
 2.220519632E-01 -6.322052479E-01
 2.211055309E-01 -6.342856884E-01
 2.170268297E-01 -6.448280215E-01
 2.160803974E-01 -6.472743750E-01
 2.120017111E-01 -6.517102718E-01
 2.110552788E-01 -6.527307034E-01
 2.069765776E-01 -6.615768075E-01
 2.060301453E-01 -6.636306643E-01
 2.019514591E-01 -6.756320000E-01
 2.010050267E-01 -6.784304380E-01
 1.969263256E-01 -6.877738237E-01
 1.959798932E-01 -6.899520159E-01
 1.919012070E-01 -7.000144720E-01
 1.909547746E-01 -7.023444176E-01
 1.868760735E-01 -7.117944956E-01
 1.859296411E-01 -7.139835358E-01
 1.818509549E-01 -7.235778570E-01
 1.809045225E-01 -7.258183956E-01
 1.768258363E-01 -7.360596061E-01
 1.758794039E-01 -7.384433150E-01
 1.718007028E-01 -7.518341541E-01
 1.708542705E-01 -7.549380064E-01
 1.667755842E-01 -7.630805373E-01
 1.658291519E-01 -7.649766803E-01
 1.617504507E-01 -7.744562626E-01
 1.608040184E-01 -7.766623497E-01
 1.567253321E-01 -7.935082316E-01
 1.557788998E-01 -7.974166870E-01
 1.517001987E-01 -8.099647760E-01
 1.507537663E-01 -8.128885627E-01
 1.466750801E-01 -8.227486610E-01
 1.457286477E-01 -8.250350356E-01
 1.416499466E-01 -8.386085629E-01
 1.407035142E-01 -8.417623043E-01
 1.366248280E-01 -8.566138744E-01
 1.356783956E-01 -8.600687981E-01
 1.315996945E-01 -8.745760322E-01
 1.306532621E-01 -8.779465556E-01
 1.265745759E-01 -8.914429545E-01
 1.256281435E-01 -8.945798278E-01
 1.215494499E-01 -9.083344340E-01
 1.206030175E-01 -9.115321040E-01
 1.165243238E-01 -9.296482801E-01
 1.155778915E-01 -9.338617921E-01
 1.114991978E-01 -9.525667429E-01
 1.105527654E-01 -9.569126964E-01
 1.064740717E-01 -9.742695093E-01
 1.055276394E-01 -9.783056974E-01
 1.014489457E-01 -9.967862964E-01
 1.005025133E-01 -1.001079798E+00
 9.642381966E-02 -1.019363284E+00
 9.547738731E-02 -1.023611307E+00
 9.139869362E-02 -1.041141629E+00
 9.045226127E-02 -1.045219660E+00
 8.637356758E-02 -1.070659637E+00
 8.542713523E-02 -1.076573968E+00
 8.134844154E-02 -1.098621607E+00
 8.040200919E-02 -1.103745222E+00
 7.632331550E-02 -1.125952005E+00
 7.537688315E-02 -1.131113410E+00
 7.129818946E-02 -1.159940958E+00
 7.035175711E-02 -1.166643620E+00
 6.627306342E-02 -1.196961761E+00
 6.532663107E-02 -1.204011202E+00
 6.124794483E-02 -1.234011650E+00
 6.030150875E-02 -1.240987301E+00
 5.622281879E-02 -1.274123549E+00
 5.527638271E-02 -1.281829596E+00
 5.119769275E-02 -1.317881107E+00
 5.025125667E-02 -1.326265574E+00
 4.617256671E-02 -1.368143082E+00
 4.522613063E-02 -1.377882838E+00
 4.114744067E-02 -1.422698736E+00
 4.020100459E-02 -1.433123589E+00
 3.612231463E-02 -1.475807190E+00
 3.517587855E-02 -1.485739946E+00
 3.109719045E-02 -1.535533428E+00
 3.015075438E-02 -1.547122359E+00
 2.607206441E-02 -1.612351179E+00
 2.512562834E-02 -1.627532601E+00
 2.104693837E-02 -1.685338855E+00
 2.010050230E-02 -1.698807359E+00
 1.602181233E-02 -1.748244882E+00
 1.507537719E-02 -1.759784102E+00
 1.099668723E-02 -1.801429510E+00
 1.005025115E-02 -1.811189532E+00
 5.971561186E-03 -1.407277346E+00
 5.025125574E-03 -1.313531399E+00
 9.464358445E-04 -2.266646624E-01
 0.000000000E+00 2.587640099E-02
 9.464358445E-04 1.927007735E-01
 5.025125574E-03 9.098799825E-01
 5.971561186E-03 9.221450090E-01
 1.005025115E-02 9.741578698E-01
 1.099668723E-02 9.583420157E-01
 1.507537719E-02 8.898463845E-01
 1.602181233E-02 8.720086217E-01
 2.010050230E-02 7.950009704E-01
 2.104693837E-02 7.792546153E-01
 2.512562834E-02 7.113215327E-01
 2.607206441E-02 6.982671022E-01
 3.015075438E-02 6.419768333E-01
 3.109719045E-02 6.302339435E-01
 3.517587855E-02 5.796114206E-01
 3.612231463E-02 5.691810846E-01
 4.020100459E-02 5.242256522E-01
 4.114744067E-02 5.153164864E-01
 4.522613063E-02 4.769252539E-01
 4.617256671E-02 4.691073895E-01
 5.025125667E-02 4.354259074E-01
 5.119769275E-02 4.283404946E-01
 5.527638271E-02 3.978196383E-01
 5.622281879E-02 3.914709687E-01
 6.030150875E-02 3.641279936E-01
 6.124794483E-02 3.585401773E-01
 6.532663107E-02 3.344766796E-01
 6.627306342E-02 3.295724988E-01
 7.035175711E-02 3.084582090E-01
 7.129818946E-02 3.038439155E-01
 7.537688315E-02 2.839747071E-01
 7.632331550E-02 2.794485688E-01
 8.040200919E-02 2.599406540E-01
 8.134844154E-02 2.558621764E-01
 8.542713523E-02 2.382852286E-01
 8.637356758E-02 2.349753082E-01
 9.045226127E-02 2.207403183E-01
 9.139869362E-02 2.170034945E-01
 9.547738731E-02 2.009289712E-01
 9.642381966E-02 1.976790428E-01
 1.005025133E-01 1.836706251E-01
 1.014489457E-01 1.807408482E-01
 1.055276394E-01 1.681103259E-01
 1.064740717E-01 1.654134095E-01
 1.105527654E-01 1.538306475E-01
 1.114991978E-01 1.515155137E-01
 1.155778915E-01 1.415363699E-01
 1.165243238E-01 1.394392699E-01
 1.206030175E-01 1.304375231E-01
 1.215494499E-01 1.280219555E-01
 1.256281435E-01 1.176268756E-01
 1.265745759E-01 1.153469607E-01
 1.306532621E-01 1.055232435E-01
 1.315996945E-01 1.035844162E-01
 1.356783956E-01 9.524428099E-02
 1.366248280E-01 9.352776408E-02
 1.407035142E-01 8.615152538E-02
 1.416499466E-01 8.452806622E-02
 1.457286477E-01 7.753276825E-02
 1.466750801E-01 7.548224926E-02
 1.507537663E-01 6.664138287E-02
 1.517001987E-01 6.505806744E-02
 1.557788998E-01 5.828542262E-02
 1.567253321E-01 5.770292878E-02
 1.608040184E-01 5.518299341E-02
 1.617504507E-01 5.347677693E-02
 1.658291519E-01 4.613627866E-02
 1.667755842E-01 4.429640993E-02
 1.708542705E-01 3.639626876E-02
 1.718007028E-01 3.566495702E-02
 1.758794039E-01 3.248632327E-02
 1.768258363E-01 3.116711974E-02
 1.809045225E-01 2.550305612E-02
 1.818509549E-01 2.430159412E-02
 1.859296411E-01 1.918361336E-02
 1.868760735E-01 1.815884374E-02
 1.909547746E-01 1.372610778E-02
 1.919012070E-01 1.275452133E-02
 1.959798932E-01 8.532745764E-03
 1.969263256E-01 7.495042868E-03
 2.010050267E-01 3.066976788E-03
 2.019514591E-01 2.956450684E-03
 2.060301453E-01 2.546803094E-03
 2.069765776E-01 1.658688416E-03
 2.110552788E-01 -2.178544644E-03
 2.120017111E-01 -3.970917314E-03
 2.160803974E-01 -1.175505575E-02
 2.170268297E-01 -1.205593906E-02
 2.211055309E-01 -1.335914526E-02
 2.220519632E-01 -1.408408489E-02
 2.261306494E-01 -1.716944389E-02
 2.270770818E-01 -1.849595085E-02
 2.311557829E-01 -2.417612635E-02
 2.321022153E-01 -2.345715463E-02
 2.361809015E-01 -2.031207271E-02
 2.371273339E-01 -2.074886300E-02
 2.412060350E-01 -2.260869928E-02
 2.421524674E-01 -2.405607514E-02
 2.462311536E-01 -3.032725677E-02
 2.471775860E-01 -3.125311062E-02
 2.512562871E-01 -3.528850526E-02
 2.522027194E-01 -3.627148271E-02
 2.562814057E-01 -4.052544758E-02
 2.572278380E-01 -3.911463171E-02
 2.613065243E-01 -3.302794322E-02
 2.622529566E-01 -3.316818923E-02
 2.663316727E-01 -3.375839815E-02
 2.672781050E-01 -3.532466665E-02
 2.713567913E-01 -4.205477610E-02
 2.723032236E-01 -4.275859147E-02
 2.763819098E-01 -4.577836022E-02
 2.773283422E-01 -4.631472379E-02
 2.814070284E-01 -4.861519858E-02
 2.823534608E-01 -4.901809245E-02
 2.864321470E-01 -5.074400082E-02
 2.873785794E-01 -5.118437484E-02
 2.914572954E-01 -5.307516083E-02
 2.924037278E-01 -5.354685336E-02
 2.964824140E-01 -5.557591468E-02
 2.974288464E-01 -5.597131699E-02
 3.015075326E-01 -5.767147988E-02
 3.024539649E-01 -5.800029635E-02
 3.065326512E-01 -5.941464007E-02
 3.074790835E-01 -5.968378112E-02
 3.115577996E-01 -6.084322929E-02
 3.125042319E-01 -6.108842790E-02
 3.165829182E-01 -6.214491278E-02
 3.175293505E-01 -6.234968081E-02
 3.216080368E-01 -6.323203444E-02
 3.225544691E-01 -6.339401752E-02
 3.266331553E-01 -6.409233809E-02
 3.275795877E-01 -6.423074007E-02
 3.316583037E-01 -6.481933594E-02
 3.326047361E-01 -6.524550170E-02
 3.366834223E-01 -6.708179414E-02
 3.376298547E-01 -6.742522866E-02
 3.417085409E-01 -6.892481446E-02
 3.426549733E-01 -6.901872158E-02
 3.467336595E-01 -6.942079216E-02
 3.476800919E-01 -6.947091967E-02
 3.517588079E-01 -6.966757774E-02
 3.527052402E-01 -6.971936673E-02
 3.567839265E-01 -6.990665942E-02
 3.577303588E-01 -6.988447160E-02
 3.618090451E-01 -6.976736337E-02
 3.627554774E-01 -7.011447102E-02
 3.668341637E-01 -7.160523534E-02
 3.677805960E-01 -7.174912095E-02
 3.718592823E-01 -7.237955183E-02
 3.728057146E-01 -7.236000150E-02
 3.768844306E-01 -7.229409367E-02
 3.778308630E-01 -7.230212539E-02
 3.819095492E-01 -7.233680040E-02
 3.828559816E-01 -7.262516767E-02
 3.869346678E-01 -7.387180626E-02
 3.878811002E-01 -7.397617400E-02
 3.919597864E-01 -7.442916930E-02
 3.929062188E-01 -7.444091886E-02
 3.969849348E-01 -7.446662337E-02
 3.979313672E-01 -7.466752082E-02
 4.020100534E-01 -7.551604509E-02
 4.029564857E-01 -7.547100633E-02
 4.070351720E-01 -7.528679073E-02
 4.079816043E-01 -7.521378249E-02
 4.120602906E-01 -7.491389662E-02
 4.130067229E-01 -7.502397895E-02
 4.170854390E-01 -7.550396025E-02
 4.180318713E-01 -7.551120222E-02
 4.221105576E-01 -7.554086298E-02
 4.230569899E-01 -7.548724860E-02
 4.271356761E-01 -7.523220032E-02
 4.280821085E-01 -7.529469579E-02
 4.321607947E-01 -7.555798441E-02
 4.331072271E-01 -7.551357895E-02
 4.371859431E-01 -7.533167303E-02
 4.381323755E-01 -7.534284890E-02
 4.422110617E-01 -7.540076226E-02
 4.431574941E-01 -7.545655221E-02
 4.472361803E-01 -7.568980008E-02
 4.481826127E-01 -7.553692162E-02
 4.522612989E-01 -7.486368716E-02
 4.532077312E-01 -7.487216592E-02
 4.572864175E-01 -7.491078973E-02
 4.582328498E-01 -7.481559366E-02
 4.623115659E-01 -7.441322505E-02
 4.632579982E-01 -7.444865257E-02
 4.673366845E-01 -7.460466772E-02
 4.682831168E-01 -7.457681000E-02
 4.723618031E-01 -7.444970310E-02
 4.733082354E-01 -7.439838350E-02
 4.773869216E-01 -7.416450232E-02
 4.783333540E-01 -7.416114211E-02
 4.824120700E-01 -7.415680587E-02
 4.833585024E-01 -7.415299863E-02
 4.874371886E-01 -7.414457202E-02
 4.883836210E-01 -7.399824262E-02
 4.924623072E-01 -7.336171716E-02
 4.934087396E-01 -7.331798971E-02
 4.974874258E-01 -7.311599702E-02
 4.984338582E-01 -7.298142463E-02
 5.025125742E-01 -7.241092622E-02
 5.034589767E-01 -7.233785838E-02
 5.075376630E-01 -7.203144580E-02
 5.084841251E-01 -7.205270976E-02
 5.125628114E-01 -7.213222235E-02
 5.135092735E-01 -7.202992588E-02
 5.175879598E-01 -7.158379257E-02
 5.185343623E-01 -7.150039822E-02
 5.226130486E-01 -7.115720958E-02
 5.235595107E-01 -7.108816504E-02
 5.276381969E-01 -7.078509033E-02
 5.285846591E-01 -7.065516710E-02
 5.326633453E-01 -7.008643448E-02
 5.336097479E-01 -6.998308748E-02
 5.376884341E-01 -6.954514235E-02
 5.386348963E-01 -6.945786625E-02
 5.427135825E-01 -6.908930838E-02
 5.436599851E-01 -6.898870319E-02
 5.477386713E-01 -6.854782999E-02
 5.486851335E-01 -6.845568120E-02
 5.527638197E-01 -6.805460155E-02
 5.537102818E-01 -6.795065850E-02
 5.577889681E-01 -6.751555949E-02
 5.587353706E-01 -6.735066324E-02
 5.628140569E-01 -6.663402915E-02
 5.637605190E-01 -6.652195752E-02
 5.678392053E-01 -6.603200734E-02
 5.687856078E-01 -6.596466899E-02
 5.728642941E-01 -6.569191068E-02
 5.738107562E-01 -6.558828056E-02
 5.778894424E-01 -6.513646245E-02
 5.788359046E-01 -6.497406214E-02
 5.829145908E-01 -6.426706165E-02
 5.838609934E-01 -6.413723528E-02
 5.879396796E-01 -6.359348446E-02
 5.888861418E-01 -6.343486905E-02
 5.929648280E-01 -6.274291128E-02
 5.939112902E-01 -6.260801852E-02
 5.979899764E-01 -6.202328205E-02
 5.989363790E-01 -6.194150820E-02
 6.030150652E-01 -6.160323322E-02
 6.039615273E-01 -6.151850149E-02
 6.080402136E-01 -6.114694849E-02
 6.089866161E-01 -6.091609225E-02
 6.130653024E-01 -5.991484597E-02
 6.140117645E-01 -5.974646658E-02
 6.180904508E-01 -5.903035030E-02
 6.190369129E-01 -5.888382345E-02
 6.231155992E-01 -5.824508518E-02
 6.240620017E-01 -5.809703842E-02
 6.281406879E-01 -5.746395141E-02
 6.290871501E-01 -5.730519444E-02
 6.331658363E-01 -5.662660301E-02
 6.341122389E-01 -5.644576997E-02
 6.381909251E-01 -5.565867946E-02
 6.391373873E-01 -5.553476140E-02
 6.432160735E-01 -5.500877276E-02
 6.441625357E-01 -5.480792746E-02
 6.482412219E-01 -5.394585431E-02
 6.491876245E-01 -5.382448062E-02
 6.532663107E-01 -5.329210684E-02
 6.542127728E-01 -5.307494104E-02
 6.582914591E-01 -5.214624107E-02
 6.592379212E-01 -5.197307467E-02
 6.633166075E-01 -5.122200027E-02
 6.642630100E-01 -5.103594065E-02
 6.683416963E-01 -5.023931712E-02
 6.692881584E-01 -5.001712590E-02
 6.733668447E-01 -4.906766489E-02
 6.743132472E-01 -4.883869365E-02
 6.783919334E-01 -4.784407467E-02
 6.793383956E-01 -4.767715186E-02
 6.834170818E-01 -4.696618393E-02
 6.843635440E-01 -4.676688090E-02
 6.884422302E-01 -4.590581730E-02
 6.893886328E-01 -4.572835937E-02
 6.934673190E-01 -4.496501386E-02
 6.944137812E-01 -4.475954920E-02
 6.984924674E-01 -4.387856647E-02
 6.994389296E-01 -4.363495484E-02
 7.035176158E-01 -4.258301482E-02
 7.044640183E-01 -4.234576225E-02
 7.085427046E-01 -4.133168980E-02
 7.094891667E-01 -4.112992808E-02
 7.135678530E-01 -4.025762156E-02
 7.145142555E-01 -4.001449421E-02
 7.185929418E-01 -3.896773979E-02
 7.195394039E-01 -3.877763823E-02
 7.236180902E-01 -3.796587512E-02
 7.245645523E-01 -3.774939105E-02
 7.286432385E-01 -3.680932149E-02
 7.295896411E-01 -3.654359654E-02
 7.336683273E-01 -3.540470451E-02
 7.346147895E-01 -3.516660631E-02
 7.386934757E-01 -3.413767740E-02
 7.396398783E-01 -3.387291357E-02
 7.437185645E-01 -3.273603693E-02
 7.446650267E-01 -3.246282041E-02
 7.487437129E-01 -3.129011765E-02
