TITLE     = "Surface"
VARIABLES = "X"
"cp"
ZONE T="Slice: Y=0.575"
 STRANDID=2, SOLUTIONTIME=664.516175
 4.777638316E-01 -3.074081242E-01
 4.773869216E-01 -3.077778220E-01
 4.727387130E-01 -3.126128912E-01
 4.723618031E-01 -3.130048811E-01
 4.677135944E-01 -3.176010847E-01
 4.673366845E-01 -3.179764152E-01
 4.626884758E-01 -3.227965534E-01
 4.623115659E-01 -3.231882453E-01
 4.576633275E-01 -3.282112181E-01
 4.572864175E-01 -3.286183476E-01
 4.526382089E-01 -3.335882723E-01
 4.522612989E-01 -3.339907229E-01
 4.476130903E-01 -3.393818438E-01
 4.472361803E-01 -3.398207128E-01
 4.425879717E-01 -3.447361290E-01
 4.422110617E-01 -3.451368511E-01
 4.375628531E-01 -3.504258692E-01
 4.371859431E-01 -3.508552015E-01
 4.325377047E-01 -3.560604751E-01
 4.321607947E-01 -3.564816713E-01
 4.275125861E-01 -3.617452979E-01
 4.271356761E-01 -3.621720672E-01
 4.224874675E-01 -3.676192760E-01
 4.221105576E-01 -3.680626154E-01
 4.174623489E-01 -3.733044565E-01
 4.170854390E-01 -3.737321198E-01
 4.124372005E-01 -3.792974055E-01
 4.120602906E-01 -3.797488511E-01
 4.074120820E-01 -3.855427504E-01
 4.070351720E-01 -3.860123456E-01
 4.023869634E-01 -3.917050958E-01
 4.020100534E-01 -3.921660185E-01
 3.973618448E-01 -3.977095187E-01
 3.969849348E-01 -3.981594443E-01
 3.923366964E-01 -4.041041136E-01
 3.919597864E-01 -4.045880139E-01
 3.873115778E-01 -4.100970328E-01
 3.869346678E-01 -4.105460048E-01
 3.822864592E-01 -4.160943925E-01
 3.819095492E-01 -4.165444672E-01
 3.772613406E-01 -4.230039418E-01
 3.768844306E-01 -4.235289395E-01
 3.722361922E-01 -4.297972620E-01
 3.718592823E-01 -4.303051233E-01
 3.672110736E-01 -4.361967146E-01
 3.668341637E-01 -4.366738498E-01
 3.621859550E-01 -4.424019158E-01
 3.618090451E-01 -4.428668022E-01
 3.571608365E-01 -4.498367906E-01
 3.567839265E-01 -4.504027963E-01
 3.521357179E-01 -4.570546746E-01
 3.517588079E-01 -4.575955868E-01
 3.471105695E-01 -4.642931819E-01
 3.467336595E-01 -4.648388922E-01
 3.420854509E-01 -4.715332985E-01
 3.417085409E-01 -4.720770121E-01
 3.370603323E-01 -4.781188965E-01
 3.366834223E-01 -4.786089659E-01
 3.320352137E-01 -4.847941399E-01
 3.316583037E-01 -4.852962494E-01
 3.270100653E-01 -4.926948249E-01
 3.266331553E-01 -4.932964444E-01
 3.219849467E-01 -5.005382895E-01
 3.216080368E-01 -5.011261106E-01
 3.169598281E-01 -5.082843304E-01
 3.165829182E-01 -5.088652968E-01
 3.119347095E-01 -5.160782337E-01
 3.115577996E-01 -5.166636705E-01
 3.069095612E-01 -5.240310431E-01
 3.065326512E-01 -5.246290565E-01
 3.018844426E-01 -5.318761468E-01
 3.015075326E-01 -5.324644446E-01
 2.968593240E-01 -5.396238565E-01
 2.964824140E-01 -5.402050018E-01
 2.918342054E-01 -5.472824574E-01
 2.914572954E-01 -5.478569865E-01
 2.868090570E-01 -5.552023649E-01
 2.864321470E-01 -5.557987094E-01
 2.817839384E-01 -5.634855628E-01
 2.814070284E-01 -5.641097426E-01
 2.767588198E-01 -5.715367794E-01
 2.763819098E-01 -5.721399188E-01
 2.717337012E-01 -5.792231560E-01
 2.713567913E-01 -5.797984600E-01
 2.667085826E-01 -5.841189623E-01
 2.663316727E-01 -5.844700933E-01
 2.616834342E-01 -5.947453976E-01
 2.613065243E-01 -5.955804586E-01
 2.566583157E-01 -6.114115715E-01
 2.562814057E-01 -6.126957536E-01
 2.516331971E-01 -6.193293333E-01
 2.512562871E-01 -6.198674440E-01
 2.466080785E-01 -6.271325946E-01
 2.462311536E-01 -6.277201772E-01
 2.415829599E-01 -6.331347227E-01
 2.412060350E-01 -6.335728765E-01
 2.365578264E-01 -6.440796256E-01
 2.361809015E-01 -6.449325681E-01
 2.315327078E-01 -6.600183249E-01
 2.311557829E-01 -6.612440348E-01
 2.265075743E-01 -6.678485870E-01
 2.261306494E-01 -6.683860421E-01
 2.214824557E-01 -6.790283322E-01
 2.211055309E-01 -6.798936129E-01
 2.164573222E-01 -6.923740506E-01
 2.160803974E-01 -6.933873892E-01
 2.114322037E-01 -6.988084316E-01
 2.110552788E-01 -6.992454529E-01
 2.064070702E-01 -7.097900510E-01
 2.060301453E-01 -7.106446028E-01
 2.013819516E-01 -7.248110175E-01
 2.010050267E-01 -7.259628773E-01
 1.963568181E-01 -7.370856404E-01
 1.959798932E-01 -7.379903197E-01
 1.913316995E-01 -7.499225140E-01
 1.909547746E-01 -7.508906126E-01
 1.863065660E-01 -7.621491551E-01
 1.859296411E-01 -7.630600333E-01
 1.812814474E-01 -7.744858861E-01
 1.809045225E-01 -7.754150033E-01
 1.762563288E-01 -7.875868678E-01
 1.758794039E-01 -7.885773778E-01
 1.712311953E-01 -8.044155240E-01
 1.708542705E-01 -8.056986332E-01
 1.662060767E-01 -8.154660463E-01
 1.658291519E-01 -8.162586093E-01
 1.611809433E-01 -8.275478482E-01
 1.608040184E-01 -8.284666538E-01
 1.561558247E-01 -8.483439088E-01
 1.557788998E-01 -8.499549627E-01
 1.511306912E-01 -8.648662567E-01
 1.507537663E-01 -8.660780191E-01
 1.461055726E-01 -8.778373599E-01
 1.457286477E-01 -8.787916899E-01
 1.410804391E-01 -8.949235082E-01
 1.407035142E-01 -8.962312341E-01
 1.360553205E-01 -9.138343334E-01
 1.356783956E-01 -9.152656198E-01
 1.310301870E-01 -9.325211644E-01
 1.306532621E-01 -9.339204431E-01
 1.260050684E-01 -9.499834776E-01
 1.256281435E-01 -9.512883425E-01
 1.209799349E-01 -9.677091241E-01
 1.206030175E-01 -9.690413475E-01
 1.159548089E-01 -9.905270934E-01
 1.155778915E-01 -9.922724366E-01
 1.109296829E-01 -1.014492393E+00
 1.105527654E-01 -1.016296148E+00
 1.059045568E-01 -1.036965013E+00
 1.055276394E-01 -1.038643241E+00
 1.008794308E-01 -1.060672998E+00
 1.005025133E-01 -1.062460899E+00
 9.585430473E-02 -1.084315777E+00
 9.547738731E-02 -1.086089969E+00
 9.082917869E-02 -1.107135177E+00
 9.045226127E-02 -1.108844161E+00
 8.580405265E-02 -1.139150143E+00
 8.542713523E-02 -1.141610622E+00
 8.077892661E-02 -1.168032765E+00
 8.040200919E-02 -1.170177698E+00
 7.575380057E-02 -1.196884751E+00
 7.537688315E-02 -1.199052930E+00
 7.072867453E-02 -1.233634949E+00
 7.035175711E-02 -1.236443162E+00
 6.570354849E-02 -1.272828221E+00
 6.532663107E-02 -1.275783062E+00
 6.067842990E-02 -1.311940432E+00
 6.030150875E-02 -1.314876676E+00
 5.565330386E-02 -1.354956746E+00
 5.527638271E-02 -1.358211875E+00
 5.062817782E-02 -1.401961923E+00
 5.025125667E-02 -1.405515432E+00
 4.560305178E-02 -1.456389904E+00
 4.522613063E-02 -1.460522056E+00
 4.057792574E-02 -1.515267611E+00
 4.020100459E-02 -1.519714594E+00
 3.555279970E-02 -1.572452784E+00
 3.517587855E-02 -1.576737881E+00
 3.052767366E-02 -1.638517737E+00
 3.015075438E-02 -1.643538117E+00
 2.550254948E-02 -1.724462867E+00
 2.512562834E-02 -1.731038690E+00
 2.047742344E-02 -1.805005670E+00
 2.010050230E-02 -1.811020494E+00
 1.545229740E-02 -1.877514124E+00
 1.507537719E-02 -1.882926941E+00
 1.042717136E-02 -1.944748402E+00
 1.005025115E-02 -1.949790597E+00
 5.402045790E-03 -1.487915039E+00
 5.025125574E-03 -1.450458288E+00
 3.769202449E-04 -1.636107713E-01
 0.000000000E+00 -5.916174501E-02
 3.769202449E-04 1.200107578E-02
 5.025125574E-03 8.880795240E-01
 5.402045790E-03 8.951995969E-01
 1.005025115E-02 9.823416471E-01
 1.042717136E-02 9.770045877E-01
 1.507537719E-02 9.109227657E-01
 1.545229740E-02 9.042096734E-01
 2.010050230E-02 8.212961555E-01
 2.047742344E-02 8.152355552E-01
 2.512562834E-02 7.404298186E-01
 2.550254948E-02 7.353263497E-01
 3.015075438E-02 6.723597050E-01
 3.052767366E-02 6.677408218E-01
 3.517587855E-02 6.107630730E-01
 3.555279970E-02 6.066402793E-01
 4.020100459E-02 5.557910204E-01
 4.057792574E-02 5.522484183E-01
 4.522613063E-02 5.085574985E-01
 4.560305178E-02 5.054345727E-01
 5.025125667E-02 4.669283628E-01
 5.062817782E-02 4.640927911E-01
 5.527638271E-02 4.291350842E-01
 5.565330386E-02 4.265872538E-01
 6.030150875E-02 3.951750696E-01
 6.067842990E-02 3.929265738E-01
 6.532663107E-02 3.652084172E-01
 6.570354849E-02 3.632268906E-01
 7.035175711E-02 3.388043046E-01
 7.072867453E-02 3.369366229E-01
 7.537688315E-02 3.139148355E-01
 7.575380057E-02 3.120867610E-01
 8.040200919E-02 2.895394862E-01
 8.077892661E-02 2.878881693E-01
 8.542713523E-02 2.675268650E-01
 8.580405265E-02 2.661758661E-01
 9.045226127E-02 2.495304495E-01
 9.082917869E-02 2.480173409E-01
 9.547738731E-02 2.293681651E-01
 9.585430473E-02 2.280437648E-01
 1.005025133E-01 2.117156684E-01
 1.008794308E-01 2.105197906E-01
 1.055276394E-01 1.957806349E-01
 1.059045568E-01 1.946794689E-01
 1.105527654E-01 1.811165512E-01
 1.109296829E-01 1.801611483E-01
 1.155778915E-01 1.683760136E-01
 1.159548089E-01 1.675111353E-01
 1.206030175E-01 1.568783671E-01
 1.209799349E-01 1.558895260E-01
 1.256281435E-01 1.436840892E-01
 1.260050684E-01 1.427501291E-01
 1.306532621E-01 1.312604547E-01
 1.310301870E-01 1.304596514E-01
 1.356783956E-01 1.205762997E-01
 1.360553205E-01 1.198641285E-01
 1.407035142E-01 1.111111194E-01
 1.410804391E-01 1.104360893E-01
 1.457286477E-01 1.020986661E-01
 1.461055726E-01 1.012602672E-01
 1.507537663E-01 9.092983603E-02
 1.511306912E-01 9.027434140E-02
 1.557788998E-01 8.222226053E-02
 1.561558247E-01 8.195579052E-02
 1.608040184E-01 7.864901423E-02
 1.611809433E-01 7.794804871E-02
 1.658291519E-01 6.932962686E-02
 1.662060767E-01 6.857834011E-02
 1.708542705E-01 5.931652710E-02
 1.712311953E-01 5.899426714E-02
 1.758794039E-01 5.499795452E-02
 1.762563288E-01 5.444931984E-02
 1.809045225E-01 4.771821573E-02
 1.812814474E-01 4.721930996E-02
 1.859296411E-01 4.110800102E-02
 1.863065660E-01 4.067615420E-02
 1.909547746E-01 3.533129767E-02
 1.913316995E-01 3.491932526E-02
 1.959798932E-01 2.981645055E-02
 1.963568181E-01 2.938253060E-02
 2.010050267E-01 2.406294085E-02
 2.013819516E-01 2.399589680E-02
 2.060301453E-01 2.320708334E-02
 2.064070702E-01 2.283157222E-02
 2.110552788E-01 1.817923971E-02
 2.114322037E-01 1.744841412E-02
 2.160803974E-01 8.401407860E-03
 2.164573222E-01 8.256257512E-03
 2.211055309E-01 6.477365270E-03
 2.214824557E-01 6.168614142E-03
 2.261306494E-01 2.387495711E-03
 2.265075743E-01 1.845809165E-03
 2.311557829E-01 -4.810603335E-03
 2.315327078E-01 -4.549472127E-03
 2.361809015E-01 -1.293125795E-03
 2.365578264E-01 -1.487459755E-03
 2.412060350E-01 -3.880508244E-03
 2.415829599E-01 -4.470525309E-03
 2.462311536E-01 -1.177801192E-02
 2.466080785E-01 -1.216448098E-02
 2.512562871E-01 -1.696352474E-02
 2.516331971E-01 -1.737101935E-02
 2.562814057E-01 -2.238492481E-02
 2.566583157E-01 -2.185142040E-02
 2.613065243E-01 -1.526422333E-02
 2.616834342E-01 -1.533941180E-02
 2.663316727E-01 -1.625790633E-02
 2.667085826E-01 -1.689093746E-02
 2.713567913E-01 -2.468881756E-02
 2.717337012E-01 -2.498307824E-02
 2.763819098E-01 -2.860270441E-02
 2.767588198E-01 -2.883067727E-02
 2.814070284E-01 -3.163426742E-02
 2.817839384E-01 -3.180906922E-02
 2.864321470E-01 -3.395687789E-02
 2.868090570E-01 -3.414616361E-02
 2.914572954E-01 -3.647655249E-02
 2.918342054E-01 -3.667797893E-02
 2.964824140E-01 -3.915937245E-02
 2.968593240E-01 -3.933038935E-02
 3.015075326E-01 -4.143605009E-02
 3.018844426E-01 -4.158050939E-02
 3.065326512E-01 -4.335943609E-02
 3.069095612E-01 -4.348016903E-02
 3.115577996E-01 -4.496810958E-02
 3.119347095E-01 -4.507901147E-02
 3.165829182E-01 -4.644475877E-02
 3.169598281E-01 -4.653926566E-02
 3.216080368E-01 -4.770364985E-02
 3.219849467E-01 -4.778108001E-02
 3.266331553E-01 -4.873477295E-02
 3.270100653E-01 -4.880234972E-02
 3.316583037E-01 -4.962646216E-02
 3.320352137E-01 -4.980656132E-02
 3.366834223E-01 -5.203593522E-02
 3.370603323E-01 -5.218360946E-02
 3.417085409E-01 -5.401655287E-02
 3.420854509E-01 -5.406502634E-02
 3.467336595E-01 -5.465079844E-02
 3.471105695E-01 -5.468110368E-02
 3.517588079E-01 -5.503214151E-02
 3.521357179E-01 -5.506207049E-02
 3.567839265E-01 -5.540798604E-02
 3.571608365E-01 -5.540931225E-02
 3.618090451E-01 -5.542021245E-02
 3.621859550E-01 -5.556655675E-02
 3.668341637E-01 -5.736783519E-02
 3.672110736E-01 -5.743395910E-02
 3.718592823E-01 -5.825876445E-02
 3.722361922E-01 -5.826118588E-02
 3.768844306E-01 -5.830166116E-02
 3.772613406E-01 -5.831446499E-02
 3.819095492E-01 -5.846769735E-02
 3.822864592E-01 -5.858999118E-02
 3.869346678E-01 -6.010746211E-02
 3.873115778E-01 -6.015642732E-02
 3.919597864E-01 -6.075424328E-02
 3.923366964E-01 -6.076656282E-02
 3.969849348E-01 -6.089442596E-02
 3.973618448E-01 -6.098070368E-02
 4.020100534E-01 -6.203619018E-02
 4.023869634E-01 -6.202530116E-02
 4.070351720E-01 -6.190302968E-02
 4.074120820E-01 -6.188201904E-02
 4.120602906E-01 -6.162912399E-02
 4.124372005E-01 -6.167952716E-02
 4.170854390E-01 -6.230944395E-02
 4.174623489E-01 -6.231817231E-02
 4.221105576E-01 -6.241886690E-02
 4.224874675E-01 -6.240313500E-02
 4.271356761E-01 -6.218800694E-02
 4.275125861E-01 -6.221767887E-02
 4.321607947E-01 -6.258293241E-02
 4.325377047E-01 -6.257122010E-02
 4.371859431E-01 -6.243642420E-02
 4.375628531E-01 -6.244662777E-02
 4.422110617E-01 -6.257364899E-02
 4.425879717E-01 -6.259994954E-02
 4.472361803E-01 -6.292194873E-02
 4.476130903E-01 -6.286633015E-02
 4.522612989E-01 -6.216627359E-02
 4.526382089E-01 -6.217362732E-02
 4.572864175E-01 -6.226541847E-02
 4.576633275E-01 -6.223221123E-02
 4.623115659E-01 -6.182731315E-02
 4.626884758E-01 -6.184560061E-02
 4.673366845E-01 -6.207452714E-02
 4.677135944E-01 -6.206656992E-02
 4.723618031E-01 -6.195751205E-02
 4.727387130E-01 -6.193959340E-02
 4.773869216E-01 -6.171465293E-02
 4.777638316E-01 -6.171682104E-02
 4.824120700E-01 -6.175164878E-02
 4.827889800E-01 -6.175371259E-02
 4.874371886E-01 -6.178120524E-02
 4.878140986E-01 -6.172598153E-02
 4.924623072E-01 -6.103230268E-02
 4.928392172E-01 -6.101645529E-02
 4.974874258E-01 -6.081433222E-02
 4.978643358E-01 -6.076364964E-02
 5.025125742E-01 -6.014942378E-02
 5.028895140E-01 -6.012341008E-02
 5.075376630E-01 -5.980610847E-02
 5.079146028E-01 -5.981528014E-02
 5.125628114E-01 -5.991129577E-02
 5.129397511E-01 -5.987197161E-02
 5.175879598E-01 -5.939434096E-02
 5.179648995E-01 -5.936319381E-02
 5.226130486E-01 -5.898502097E-02
 5.229899883E-01 -5.895860121E-02
 5.276381969E-01 -5.862912163E-02
 5.280151367E-01 -5.857853219E-02
 5.326633453E-01 -5.794641748E-02
 5.330402851E-01 -5.790669471E-02
 5.376884341E-01 -5.742362514E-02
 5.380653739E-01 -5.739038438E-02
 5.427135825E-01 -5.698516592E-02
 5.430905223E-01 -5.694521219E-02
 5.477386713E-01 -5.644049495E-02
 5.481156111E-01 -5.640400201E-02
 5.527638197E-01 -5.595662817E-02
 5.531407595E-01 -5.591633916E-02
 5.577889681E-01 -5.542675406E-02
 5.581659079E-01 -5.536123738E-02
 5.628140569E-01 -5.453895032E-02
 5.631909966E-01 -5.449395254E-02
 5.678392053E-01 -5.394120142E-02
 5.682161450E-01 -5.391428620E-02
 5.728642941E-01 -5.359507352E-02
 5.732412338E-01 -5.355336145E-02
 5.778894424E-01 -5.303213745E-02
 5.782663822E-01 -5.296737701E-02
 5.829145908E-01 -5.216304213E-02
 5.832915306E-01 -5.211101472E-02
 5.879396796E-01 -5.147989094E-02
 5.883166194E-01 -5.141566694E-02
 5.929648280E-01 -5.061694235E-02
 5.933417678E-01 -5.056267232E-02
 5.979899764E-01 -4.989304766E-02
 5.983669162E-01 -4.985942692E-02
 6.030150652E-01 -4.945232719E-02
 6.033920050E-01 -4.941703752E-02
 6.080402136E-01 -4.897230864E-02
 6.084171534E-01 -4.887992516E-02
 6.130653024E-01 -4.773946106E-02
 6.134422421E-01 -4.767147824E-02
 6.180904508E-01 -4.683807865E-02
 6.184673905E-01 -4.677814245E-02
 6.231155992E-01 -4.603250325E-02
 6.234925389E-01 -4.597216472E-02
 6.281406879E-01 -4.523206502E-02
 6.285176277E-01 -4.516734928E-02
 6.331658363E-01 -4.437109083E-02
 6.335427761E-01 -4.429696128E-02
 6.381909251E-01 -4.337593168E-02
 6.385678649E-01 -4.332499951E-02
 6.432160735E-01 -4.270642623E-02
 6.435930133E-01 -4.262493178E-02
 6.482412219E-01 -4.161037505E-02
 6.486181617E-01 -4.155905917E-02
 6.532663107E-01 -4.092390835E-02
 6.536432505E-01 -4.083591327E-02
 6.582914591E-01 -3.976131976E-02
 6.586683989E-01 -3.969034553E-02
 6.633166075E-01 -3.880671784E-02
 6.636935472E-01 -3.873091564E-02
 6.683416963E-01 -3.780293837E-02
 6.687186360E-01 -3.771287203E-02
 6.733668447E-01 -3.660121933E-02
 6.737437844E-01 -3.650734201E-02
 6.783919334E-01 -3.534257039E-02
 6.787688732E-01 -3.527406603E-02
 6.834170818E-01 -3.444070369E-02
 6.837940216E-01 -3.435900807E-02
 6.884422302E-01 -3.334505484E-02
 6.888191700E-01 -3.327222914E-02
 6.934673190E-01 -3.237766027E-02
 6.938442588E-01 -3.229356930E-02
 6.984924674E-01 -3.125485033E-02
 6.988694072E-01 -3.115529194E-02
 7.035176158E-01 -2.992665395E-02
 7.038945556E-01 -2.983004972E-02
 7.085427046E-01 -2.864774689E-02
 7.089196444E-01 -2.856461331E-02
 7.135678530E-01 -2.753477916E-02
 7.139447927E-01 -2.743627504E-02
 7.185929418E-01 -2.622215264E-02
 7.189698815E-01 -2.614414133E-02
 7.236180902E-01 -2.518089488E-02
 7.239950299E-01 -2.509157732E-02
 7.286432385E-01 -2.398430184E-02
 7.290201783E-01 -2.387654968E-02
 7.336683273E-01 -2.255680598E-02
 7.340452671E-01 -2.245987207E-02
 7.386934757E-01 -2.125517279E-02
 7.390704155E-01 -2.114753053E-02
 7.437185645E-01 -1.982738264E-02
 7.440955043E-01 -1.971674152E-02
 7.487437129E-01 -1.835125498E-02
